cik,ticker,company_name,company_name_normalized
1319183,FMY,FIRST TRUST MORTGAGE INCOME FUND,first trust mortgage income fund
1319947,DBI,Designer Brands Inc.,designer brands
1320350,LNSR,"LENSAR, Inc.",lensar
1320375,BOE,BlackRock Enhanced Global Dividend Trust,blackrock enhanced global dividend trust
1320461,CPS,Cooper-Standard Holdings Inc.,cooper-standard holdings
1320760,TSSI,"TSS, Inc.",tss
1320854,RAIL,"FreightCar America, Inc.",freightcar america
1321655,PLTR,Palantir Technologies Inc.,palantir technologies
1321732,PEN,Penumbra Inc,penumbra
1321741,GAIN,GLADSTONE INVESTMENT CORPORATION\DE,gladstone investment corporation\de
1321741,GAING,GLADSTONE INVESTMENT CORPORATION\DE,gladstone investment corporation\de
1321741,GAINI,GLADSTONE INVESTMENT CORPORATION\DE,gladstone investment corporation\de
1321741,GAINZ,GLADSTONE INVESTMENT CORPORATION\DE,gladstone investment corporation\de
1321834,QCLS,"Q/C TECHNOLOGIES, INC.",q/c technologies
1321851,SEED,Origin Agritech LTD,origin agritech
1322422,HBM,Hudbay Minerals Inc.,hudbay minerals
1322435,ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,eaton vance tax-managed global buy-write opportunities fund
1322436,ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,eaton vance tax-managed buy-write opportunities fund
1323404,WPM,Wheaton Precious Metals Corp.,wheaton precious metals
1323468,GLP,GLOBAL PARTNERS LP,global partners
1323468,GLP-PB,GLOBAL PARTNERS LP,global partners
1323885,ATRC,"AtriCure, Inc.",atricure
1324404,CF,"CF Industries Holdings, Inc.",cf industries holdings
1324424,EXPE,"Expedia Group, Inc.",expedia group
1324759,HGYN,HONG YUAN HOLDING GROUP,hong yuan holding group
1324948,RBC,RBC Bearings INC,rbc bearings
1325618,IRMD,IRADIMED CORP,iradimed
1325670,FRST,Primis Financial Corp.,primis financial
1325702,MX,MAGNACHIP SEMICONDUCTOR Corp,magnachip semiconductor
1325964,LWLG,"Lightwave Logic, Inc.",lightwave logic
1326110,IBRX,"ImmunityBio, Inc.",immunitybio
1326160,DUK-PA,Duke Energy CORP,duke energy
1326160,DUKB,Duke Energy CORP,duke energy
1326160,DUK,Duke Energy CORP,duke energy
1326190,ALT,"Altimmune, Inc.",altimmune
1326200,GNK,GENCO SHIPPING & TRADING LTD,genco shipping & trading
1326205,IGC,"IGC Pharma, Inc.",igc pharma
1326380,GME-WT,GameStop Corp.,gamestop
1326380,GME,GameStop Corp.,gamestop
1326706,FEED,"ENvue Medical, Inc.",envue medical
1326732,XNCR,Xencor Inc,xencor
1326801,META,"Meta Platforms, Inc.",meta platforms
1327068,USO,"United States Oil Fund, LP",united states oil fund
1327273,LYRA,"Lyra Therapeutics, Inc.",lyra therapeutics
1327567,PANW,Palo Alto Networks Inc,palo alto networks
1327607,MYFW,First Western Financial Inc,first western financial
1327688,OOMA,OOMA INC,ooma
1327811,WDAY,"Workday, Inc.",workday
1327899,AAMTF,Armada Mercantile Ltd,armada mercantile
1327978,ZARE,Ares Real Estate Income Trust Inc.,ares real estate income trust
1328237,DBC,Invesco DB Commodity Index Tracking Fund,invesco db commodity index tracking fund
1328409,WRIV,WHITE RIVER BANCSHARES CO,white river bancshares
1328581,BCC,BOISE CASCADE Co,boise cascade
1328598,FXE,Invesco CurrencyShares Euro Trust,invesco currencyshares euro trust
1328792,TPCS,TECHPRECISION CORP,techprecision
1328919,GASS,StealthGas Inc.,stealthgas
1329099,BIDU,"Baidu, Inc.",baidu
1329099,BAIDF,"Baidu, Inc.",baidu
1329213,SNIRF,SENIOR PLC,senior plc
1329394,SIMO,Silicon Motion Technology CORP,silicon motion technology
1329606,CETY,"Clean Energy Technologies, Inc.",clean energy technologies
1330306,VWSYF,VESTAS WIND SYSTEMS A/S,vestas wind systems a/s
1330568,SLV,iShares Silver Trust,ishares silver trust
1331284,DHT,"DHT Holdings, Inc.",dht holdings
1331421,SDCO,"SDR Drone, Inc.",sdr drone
1331421,HLLK,"SDR Drone, Inc.",sdr drone
1331520,HOMB,HOME BANCSHARES INC,home bancshares
1331875,FNF,"Fidelity National Financial, Inc.",fidelity national financial
1332174,GSG,iShares S&P GSCI Commodity-Indexed Trust,ishares s&p gsci commodity-indexed trust
1332174,ISMCF,iShares S&P GSCI Commodity-Indexed Trust,ishares s&p gsci commodity-indexed trust
1332283,BDJ,BlackRock Enhanced Equity Dividend Trust,blackrock enhanced equity dividend trust
1332349,BKD,Brookdale Senior Living Inc.,brookdale senior living
1332551,ACR-PC,ACRES Commercial Realty Corp.,acres commercial realty
1332551,ACR-PD,ACRES Commercial Realty Corp.,acres commercial realty
1332551,ACR,ACRES Commercial Realty Corp.,acres commercial realty
1332943,IGA,Voya Global Advantage & Premium Opportunity Fund,voya global advantage & premium opportunity fund
1333141,FMCQF,Fresenius Medical Care AG,fresenius medical care ag
1333141,FMS,Fresenius Medical Care AG,fresenius medical care ag
1333172,NMPRY,Navios Maritime Holdings Inc.,navios maritime holdings
1333172,NMPGY,Navios Maritime Holdings Inc.,navios maritime holdings
1333274,MERC,MERCER INTERNATIONAL INC.,mercer international
1333493,EHTH,"eHealth, Inc.",ehealth
1333822,LEDS,SemiLEDs Corp,semileds
1333986,EQH,"Equitable Holdings, Inc.",equitable holdings
1333986,EQH-PA,"Equitable Holdings, Inc.",equitable holdings
1333986,EQH-PC,"Equitable Holdings, Inc.",equitable holdings
1334036,CROX,"Crocs, Inc.",crocs
1334325,CODA,"Coda Octopus Group, Inc.",coda octopus group
1334388,OBE,OBSIDIAN ENERGY LTD.,obsidian energy
1334933,UEC,URANIUM ENERGY CORP,uranium energy
1334978,CCO,"Clear Channel Outdoor Holdings, Inc.",clear channel outdoor holdings
1335105,NMAD,"NOMAD POWER SOLUTIONS, INC.",nomad power solutions
1335258,LYV,"Live Nation Entertainment, Inc.",live nation entertainment
1335288,REOS,ReoStar Energy CORP,reostar energy
1335730,MZHOF,MIZUHO FINANCIAL GROUP INC,mizuho financial group
1335730,MFG,MIZUHO FINANCIAL GROUP INC,mizuho financial group
1336364,GIGGF,Giga Metals Corp,giga metals
1336706,NPB,NORTHPOINTE BANCSHARES INC,northpointe bancshares
1336917,UA,"Under Armour, Inc.",under armour
1336917,UAA,"Under Armour, Inc.",under armour
1336920,LDOS,"Leidos Holdings, Inc.",leidos holdings
1337013,INFU,"InfuSystem Holdings, Inc",infusystem holdings
1337068,MGYR,"Magyar Bancorp, Inc.",magyar bancorp
1337090,SPAUF,SPANISH MOUNTAIN GOLD LTD.,spanish mountain gold
1337117,ITRN,Ituran Location & Control Ltd.,ituran location & control
1337298,FF,FutureFuel Corp.,futurefuel
1337634,STUB,"StubHub Holdings, Inc.",stubhub holdings
1338561,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,nuveen s&p 500 dynamic overwrite fund
1338929,AHRO,"Authentic Holdings, Inc.",authentic holdings
1338940,PERI,Perion Network Ltd.,perion network
1339005,FEMY,FEMASYS INC,femasys
1339688,LCGMF,LION COPPER & GOLD CORP.,lion copper & gold
1339970,ATYR,aTYR PHARMA INC,atyr pharma
1340476,DRTTF,DIRTT ENVIRONMENTAL SOLUTIONS LTD,dirtt environmental solutions
1340677,SVM,SILVERCORP METALS INC,silvercorp metals
1340736,ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,eaton vance tax-managed diversified equity income fund
1340909,GJO,"STRATS SM TRUST FOR WAL-MART STORES, INC. SECURITIES, SERIES 2005-4","strats sm trust for wal-mart stores, inc. securities, series 2005-4"
1341170,ESEA,EUROSEAS LTD.,euroseas
1341235,ALDX,"Aldeyra Therapeutics, Inc.",aldeyra therapeutics
1341317,BWBBP,Bridgewater Bancshares Inc,bridgewater bancshares
1341317,BWB,Bridgewater Bancshares Inc,bridgewater bancshares
1341335,FSM,FORTUNA MINING CORP.,fortuna mining
1341439,ORCL,ORACLE CORP,oracle
1341439,ORCL-PD,ORACLE CORP,oracle
1341766,CELH,"Celsius Holdings, Inc.",celsius holdings
1341878,SCDA,"B-Scada, Inc.",b-scada
1342325,CGDCF,Carlin Gold Corp,carlin gold
1342338,HIMX,"Himax Technologies, Inc.",himax technologies
1342423,LMNR,Limoneira CO,limoneira
1342874,TX,Ternium S.A.,ternium s.a
1342916,HNOI,"HNO International, Inc.",hno international
1342958,KUST,"KUSTOM ENTERTAINMENT, INC.",kustom entertainment
1343009,CNBX,CNBX Pharmaceuticals Inc.,cnbx pharmaceuticals
1343465,SNPW,Sun Pacific Holding Corp.,sun pacific holding
1343491,GJP,"STRATS(SM) TRUST FOR DOMINION RESOURCES, INC. SECURITIES, SERIES 2005-6","strats(sm) trust for dominion resources, inc. securities, series 2005-6"
1345016,YELP,YELP INC,yelp
1345099,MEOBF,MESOBLAST LTD,mesoblast
1345099,MESO,MESOBLAST LTD,mesoblast
1345105,CPA,"Copa Holdings, S.A.","copa holdings, s.a"
1345126,CODI-PB,Compass Diversified Holdings,compass diversified holdings
1345126,CODI-PA,Compass Diversified Holdings,compass diversified holdings
1345126,CODI,Compass Diversified Holdings,compass diversified holdings
1345126,CODI-PC,Compass Diversified Holdings,compass diversified holdings
1346022,ENRT,Enertopia Corp.,enertopia
1346287,CLUS,Cluster Group Holdings Ltd Co,cluster group holdings ltd
1346610,SOS,SOS Ltd,sos
1346830,TVRD,"Tvardi Therapeutics, Inc.",tvardi therapeutics
1346917,GNTOF,GENTOR RESOURCES INC.,gentor resources
1347123,EBRCZ,"EBR Systems, Inc.",ebr systems
1347178,VNDA,Vanda Pharmaceuticals Inc.,vanda pharmaceuticals
1347242,LIPO,LIPELLA PHARMACEUTICALS INC.,lipella pharmaceuticals
1347408,SGBAF,SES S.A.,ses s.a
1347426,BMA,Macro Bank Inc.,macro bank
1347557,GPAEF,Pacific Airport Group,pacific airport group
1347557,PAC,Pacific Airport Group,pacific airport group
1347858,XXII,"22nd Century Group, Inc.",22nd century group
1348362,LEXX,Lexaria Bioscience Corp.,lexaria bioscience
1348952,ELC,"ENTERGY LOUISIANA, LLC",entergy louisiana
1349436,SD,SANDRIDGE ENERGY INC,sandridge energy
1349706,TOGIW,"TurnOnGreen, Inc.",turnongreen
1349706,TOGI,"TurnOnGreen, Inc.",turnongreen
1350102,ASTI,"Ascent Solar Technologies, Inc.",ascent solar technologies
1350156,PAXH,PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.,preaxia health care payment systems
1350593,MWA,"Mueller Water Products, Inc.",mueller water products
1350653,ATEC,"Alphatec Holdings, Inc.",alphatec holdings
1350869,GLO,Clough Global Opportunities Fund,clough global opportunities fund
1351636,SSTI,"SOUNDTHINKING, INC.",soundthinking
1352010,EPAM,"EPAM Systems, Inc.",epam systems
1352952,CNFN,CFN Enterprises Inc.,cfn enterprises
1353226,GJR,"STRATS(SM) Trust for Procter & Gamble Securities, Series 2006-1","strats(sm) trust for procter & gamble securities, series 2006-1"
1353611,FXB,Invesco CurrencyShares British Pound Sterling Trust,invesco currencyshares british pound sterling trust
1353612,FXC,Invesco CurrencyShares Canadian Dollar Trust,invesco currencyshares canadian dollar trust
1353613,FXY,Invesco CurrencyShares Japanese Yen Trust,invesco currencyshares japanese yen trust
1353614,FXA,Invesco CurrencyShares Australian Dollar Trust,invesco currencyshares australian dollar trust
1353615,FXF,Invesco CurrencyShares Swiss Franc Trust,invesco currencyshares swiss franc trust
1354866,BYRN,Byrna Technologies Inc.,byrna technologies
1355096,QVCGQ,"QVC Group, Inc.",qvc group
1355096,QVCAQ,"QVC Group, Inc.",qvc group
1355096,QVCPQ,"QVC Group, Inc.",qvc group
1355444,EMBJ,EMBRAER S.A.,embraer s.a
1355736,AVCRF,Avricore Health Inc.,avricore health
1355790,ISCO,International Stem Cell CORP,international stem cell
1355839,IPM,INTELLIGENT PROTECTION MANAGEMENT CORP.,intelligent protection management
1355848,TOON,"Kartoon Studios, Inc.",kartoon studios
1356090,PGEN,"PRECIGEN, INC.",precigen
1356093,CREX,"CREATIVE REALITIES, INC.",creative realities
1356115,NXDT-PA,NEXPOINT DIVERSIFIED REAL ESTATE TRUST,nexpoint diversified real estate trust
1356115,NXDT,NEXPOINT DIVERSIFIED REAL ESTATE TRUST,nexpoint diversified real estate trust
1356284,GJS,"STRATS(SM) Trust for Goldman Sachs Group Securities, Series 2006-2","strats(sm) trust for goldman sachs group securities, series 2006-2"
1356371,AMLM,"AMERICAN LITHIUM MINERALS, INC.",american lithium minerals
1356576,SUPN,"SUPERNUS PHARMACEUTICALS, INC.",supernus pharmaceuticals
1356914,ECPL,ECOPLUS INC,ecoplus
1357459,PALI,"PALISADE BIO, INC.",palisade bio
1357615,KBR,"KBR, INC.",kbr
1357660,GJT,"STRATS(SM) Trust for Allstate Corp Securities, Series 2006-3","strats(sm) trust for allstate corp securities, series 2006-3"
1357671,CRTD,"Creatd, Inc.",creatd
1357874,DTIL,PRECISION BIOSCIENCES INC,precision biosciences
1357878,RGPX,"REGENEREX PHARMA, INC.",regenerex pharma
1357971,ESOA,Energy Services of America CORP,energy services of america
1358190,ITP,"IT TECH PACKAGING, INC.",it tech packaging
1358633,SNBH,SENTIENT BRANDS HOLDINGS INC.,sentient brands holdings
1359519,SVNDF,SEVEN & I HOLDINGS CO LTD,seven & i holdings
1359931,TARA,"Protara Therapeutics, Inc.",protara therapeutics
1360214,HROW,"HARROW, INC.",harrow
1360442,DOGP,"Dogecoin Cash, Inc.",dogecoin cash
1360565,WFCF,"Where Food Comes From, Inc.",where food comes from
1360587,IBERF,"Iberdrola, S.A.","iberdrola, s.a"
1360604,HR,Healthcare Realty Trust Inc,healthcare realty trust
1360901,EVR,Evercore Inc.,evercore
1361113,VRNS,VARONIS SYSTEMS INC,varonis systems
1361538,PRIM,Primoris Services Corp,primoris services
1361658,TNL,Travel & Leisure Co.,travel & leisure
1362004,ICFI,"ICF International, Inc.",icf international
1362190,AEYE,AUDIOEYE INC,audioeye
1362468,ALGT,Allegiant Travel CO,allegiant travel
1362481,AGD,abrdn Global Dynamic Dividend Fund,abrdn global dynamic dividend fund
1362516,CLRI,"Cleartronic, Inc.",cleartronic
1362898,AVLNF,Avalon Advanced Materials Inc.,avalon advanced materials
1362898,AVLND,Avalon Advanced Materials Inc.,avalon advanced materials
1362988,AYR,Aircastle LTD,aircastle
1363598,NTRX,"Entrex Carbon Market, Inc.",entrex carbon market
1364125,WRN,Western Copper & Gold Corp,western copper & gold
1364250,DEI,Douglas Emmett Inc,douglas emmett
1364252,LTHIF,InZinc Mining Ltd.,inzinc mining
1364479,HRI,HERC HOLDINGS INC,herc holdings
1364954,CHGG,"CHEGG, INC",chegg
1365135,WU,Western Union CO,western union
1365359,PCGC,"HYDRO POWER TECHNOLOGIES, INC.",hydro power technologies
1365388,HSTI,"High Sierra Technologies, Inc.",high sierra technologies
1365767,ALLT,Allot Ltd.,allot
1366868,GSAT,"Globalstar, Inc.",globalstar
1367083,SNOA,"Sonoma Pharmaceuticals, Inc.",sonoma pharmaceuticals
1367644,EBS,Emergent BioSolutions Inc.,emergent biosolutions
1367859,CZWI,Citizens Community Bancorp Inc.,citizens community bancorp
1367993,HAFG,"Holistic Asset Finance Group Co., Ltd.",holistic asset finance group co
1368265,CLNE,Clean Energy Fuels Corp.,clean energy fuels
1368458,SBH,"Sally Beauty Holdings, Inc.",sally beauty holdings
1368493,CAF,"Morgan Stanley China A Share Fund, Inc.",morgan stanley china a share fund
1368514,ADMA,"ADMA BIOLOGICS, INC.",adma biologics
1368519,NOA,North American Construction Group Ltd.,north american construction group
1368622,AVAV,AeroVironment Inc,aerovironment
1368845,TKRFF,TINKA RESOURCES Ltd,tinka resources
1369085,NEWP,NEW PACIFIC METALS CORP,new pacific metals
1369241,DAC,Danaos Corp,danaos
1369290,MYO,"MYOMO, INC.",myomo
1369568,CPRX,"CATALYST PHARMACEUTICALS, INC.",catalyst pharmaceuticals
1370053,ANAB,"ANAPTYSBIO, INC",anaptysbio
1370416,WPRT,WESTPORT FUEL SYSTEMS INC.,westport fuel systems
1370418,SLFPF,STANDARD LIFE PLC,standard life plc
1370418,SLFPY,STANDARD LIFE PLC,standard life plc
1370450,WLDN,"Willdan Group, Inc.",willdan group
1370637,ETSY,ETSY INC,etsy
1370755,TCPC,BlackRock TCP Capital Corp.,blackrock tcp capital
1370816,FBCD,"FBC Holding, Inc.",fbc holding
1370946,OC,Owens Corning,owens corning
1371128,NEWH,"NewHydrogen, Inc.",newhydrogen
1371285,TRUP,"TRUPANION, INC.",trupanion
1371489,III,Information Services Group Inc.,information services group
1371782,MVO,MV Oil Trust,mv oil trust
1372114,KLYG,"Kelyniam Global, Inc.",kelyniam global
1372299,OCGN,"Ocugen, Inc.",ocugen
1372514,KPRX,KIORA PHARMACEUTICALS INC,kiora pharmaceuticals
1372514,KPHMW,KIORA PHARMACEUTICALS INC,kiora pharmaceuticals
1372612,BOX,BOX INC,box
1372612,BXCAP,BOX INC,box
1372807,BCIC,BCP Investment Corp,bcp investment
1372920,NWOEF,New Oriental Education & Technology Group Inc.,new oriental education & technology group
1372920,EDU,New Oriental Education & Technology Group Inc.,new oriental education & technology group
1373670,GRBK,"Green Brick Partners, Inc.",green brick partners
1373670,GRBK-PA,"Green Brick Partners, Inc.",green brick partners
1373715,NOW,"ServiceNow, Inc.",servicenow
1374310,CBOE,"Cboe Global Markets, Inc.",cboe global markets
1374328,FTLF,"FITLIFE BRANDS, INC.",fitlife brands
1374339,PMN,ProMIS Neurosciences Inc.,promis neurosciences
1374567,LUVU,"Luvu Brands, Inc.",luvu brands
1374690,LRMR,"Larimar Therapeutics, Inc.",larimar therapeutics
1375205,URG,UR-ENERGY INC,ur-energy
1375340,FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",cohen & steers closed-end opportunity fund
1375348,GLNS,Golden Star Resource Corp.,golden star resource
1375365,SMCI,"Super Micro Computer, Inc.",super micro computer
1375365,SMCIP,"Super Micro Computer, Inc.",super micro computer
1375877,CSIQ,Canadian Solar Inc.,canadian solar
1376139,CVI,CVR ENERGY INC,cvr energy
1376227,UNG,"United States Natural Gas Fund, LP",united states natural gas fund
1376231,VPRB,"VPR Brands, LP.",vpr brands
1376321,CNET,ZW Data Action Technologies Inc.,zw data action technologies
1376339,MDXG,"MIMEDX GROUP, INC.",mimedx group
1376793,CVAT,"Cavitation Technologies, Inc.",cavitation technologies
1376804,RDCT,"VNUE, Inc.",vnue
1376986,TVE,Tennessee Valley Authority,tennessee valley authority
1376986,TVC,Tennessee Valley Authority,tennessee valley authority
1377121,PTGX,"Protagonist Therapeutics, Inc",protagonist therapeutics
1377149,CRVW,CareView Communications Inc,careview communications
1377167,FGCO,"Financial Gravity Companies, Inc.",financial gravity companies
1377630,NCMI,"National CineMedia, Inc.",national cinemedia
1377757,GAU,Galiano Gold Inc.,galiano gold
1377789,AVNW,"AVIAT NETWORKS, INC.",aviat networks
1377936,SAV,SARATOGA INVESTMENT CORP.,saratoga investment
1377936,SAJ,SARATOGA INVESTMENT CORP.,saratoga investment
1377936,SAZ,SARATOGA INVESTMENT CORP.,saratoga investment
1377936,SAT,SARATOGA INVESTMENT CORP.,saratoga investment
1377936,SAY,SARATOGA INVESTMENT CORP.,saratoga investment
1377936,SAR,SARATOGA INVESTMENT CORP.,saratoga investment
1378140,OPTT,"Ocean Power Technologies, Inc.",ocean power technologies
1378239,GAERF,Central North Airport Group,central north airport group
1378239,OMAB,Central North Airport Group,central north airport group
1378325,CV,"CapsoVision, Inc",capsovision
1378590,BLIN,"Bridgeline Digital, Inc.",bridgeline digital
1378701,GDL,GDL FUND,gdl fund
1378789,AER,AerCap Holdings N.V.,aercap holdings n.v
1378866,GOGR,Go Green Global Technologies Corp.,go green global technologies
1378950,PRTS,"CarParts.com, Inc.",carparts.com
1379006,NNVC,"NANOVIRICIDES, INC.",nanoviricides
1379041,EIG,"Employers Holdings, Inc.",employers holdings
1379384,BTZ,BLACKROCK CREDIT ALLOCATION INCOME TRUST,blackrock credit allocation income trust
1379400,AOD,abrdn Total Dynamic Dividend Fund,abrdn total dynamic dividend fund
1379438,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,eaton vance tax-managed global diversified equity income fund
1379785,BBDC,"Barings BDC, Inc.",barings bdc
1380106,RPID,"RAPID MICRO BIOSYSTEMS, INC.",rapid micro biosystems
1380936,GOF,GUGGENHEIM STRATEGIC OPPORTUNITIES FUND,guggenheim strategic opportunities fund
1381074,RTCJF,Baijiayun Group Ltd,baijiayun group
1381197,IBKR,"Interactive Brokers Group, Inc.",interactive brokers group
1381640,MLCO,Melco Resorts & Entertainment LTD,melco resorts & entertainment
1381668,TFSL,TFS Financial CORP,tfs financial
1382101,STRO,"SUTRO BIOPHARMA, INC.",sutro biopharma
1382574,SCNX,"Scienture Holdings, Inc.",scienture holdings
1383057,DBP,Invesco DB Precious Metals Fund,invesco db precious metals fund
1383058,DBO,Invesco DB Oil Fund,invesco db oil fund
1383062,DBE,Invesco DB Energy Fund,invesco db energy fund
1383082,DBA,INVESCO DB AGRICULTURE FUND,invesco db agriculture fund
1383084,DBB,INVESCO DB BASE METALS FUND,invesco db base metals fund
1383149,UDN,INVESCO DB US DOLLAR INDEX BEARISH FUND,invesco db us dollar index bearish fund
1383312,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",broadridge financial solutions
1383395,SQNS,SEQUANS COMMUNICATIONS,sequans communications
1383414,PNNT,PENNANTPARK INVESTMENT CORP,pennantpark investment
1383441,NIE,Virtus Equity & Convertible Income Fund,virtus equity & convertible income fund
1383650,CQP,"Cheniere Energy Partners, L.P.",cheniere energy partners
1384101,VCYT,"VERACYTE, INC.",veracyte
1384195,REI,"RING ENERGY, INC.",ring energy
