path,size,sha256
Data/edgar/item5_02_text/101830/0000101830-10-000017_k20100805.htm,42139,d054ce05de2585b5d970b6524355b2e34c924592f35829523a4e6a48e508c465
Data/edgar/item5_02_text/101830/0000101830-10-000024_k20101220.htm,62006,d2be12d8a26994c6ce8192f078fd4d0b8d98be7e11fe1f352297ec38f1f3ff85
Data/edgar/item5_02_text/101830/0000101830-11-000010_k2011stilti.htm,38803,b4535cc329a10275b1fbd43602b9ac36b025b11c5dd61fc510664ab9a12f855c
Data/edgar/item5_02_text/101830/0000101830-11-000011_k2010lti.htm,27316,179b8138c334aebf3ba7abb34cc2ff73ddb225cb8271fb6426c5342505c01bd0
Data/edgar/item5_02_text/101830/0000101830-11-000012_k2009lti.htm,27459,7a8452e6497f4d96090a0000fff2343fe8c0616c6936cad2875372becf14d4e4
Data/edgar/item5_02_text/101830/0000101830-11-000014_k2011cforesignation.htm,35685,dade35c80b1fb2a81dacf09931ed13c70dd31fdedb6a1cd2bd3ca7558fd54d91
Data/edgar/item5_02_text/101830/0000101830-11-000030_form8-kxaugust12011xsti.htm,27547,3fefe01b1ca43b8eb19a4eb21b735ea1e886f58383b5040495cf44c22169651d
Data/edgar/item5_02_text/101830/0000101830-11-000032_form8-kxaugust12011johnson.htm,26172,96b0597ad69adc40e22bd719ccd0d28f38e1972ed9f31f51c39393cf2fbe4916
Data/edgar/item5_02_text/101830/0000101830-12-000009_a8-k20120212.htm,30740,599aee42fe5ffe18165a8d6f675bfeb13d25a8998cf387a6c513cb815083edd8
Data/edgar/item5_02_text/101830/0000101830-12-000024_a8-k20120222comp.htm,49080,dd9fe159cac9ed545f6509eb0b62f976b9db8fbb049c98a992274c5fd4cb1c26
Data/edgar/item5_02_text/101830/0000101830-12-000026_form8-ka201202222010lti.htm,29846,3c61b7e8036c2acd7862b9653af5c9b3a85dabb908aa19ba9fc64065dfa9e50c
Data/edgar/item5_02_text/101830/0000101830-12-000028_form8-ka201202222011lti.htm,28103,9ef1876e0edf09eaa608d04dce4f19d8f34f348591e53ad2c1f7fe9a642cb85e
Data/edgar/item5_02_text/101830/0000101830-12-000046_a8k20120504.htm,31813,8f97a464984cd9e4a4f591cd217f1b94380af7d73342fe96f6b1d1f864d9f447
Data/edgar/item5_02_text/101830/0000101830-12-000091_form8-kaugust82012.htm,27565,30781bdc48bdde34468bb58a75092305455425ea3764fe7ef624aceba7f9f7f0
Data/edgar/item5_02_text/101830/0000101830-12-000093_form8-kacowan.htm,27873,9d506b5261fc059901dcb90c2e6b70282c708e1f7c045cfc156e1dc70257a4fd
Data/edgar/item5_02_text/101830/0000101830-12-000110_a8-k20121120.htm,45042,1054987e327cd4d13f6e35939e278dffefec554b9c02e142577e2d67d212ac77
Data/edgar/item5_02_text/101830/0000101830-13-000041_form8-k20130906.htm,23729,bced2ed1c05c2d5bd2acdffd20be771c1a7d1c1d5a88094aa58e3b517ae81ea4
Data/edgar/item5_02_text/101830/0000101830-13-000053_a8-k20131218.htm,20308,0483fb9843209894a5bb3e41d6ebbe4ada4950fa85f0acb44dfb8cccad66b993
Data/edgar/item5_02_text/101830/0000101830-14-000002_a8-k20140116.htm,26427,5b442b0e8eff9005c7ce3b75365a797dd964e98000537b9ada43e6f785108b6b
Data/edgar/item5_02_text/101830/0000101830-14-000015_a8-k20140218sti.htm,21083,14091248b1f12b38b72bc97cd6496b786132169b7e9e0b1a3ef4d6f6ce865dea
Data/edgar/item5_02_text/101830/0000101830-14-000019_a8-ka20140219.htm,21334,4ba7b514586907ad1f3ae500834229c108acf676a885e1baacab51f2edb4bc57
Data/edgar/item5_02_text/101830/0000101830-14-000021_a8-k20140306.htm,15236,271620bd1258b0b6dcba3d84eb96d613ce5138997299dea58dfbf29f7815f79a
Data/edgar/item5_02_text/101830/0000101830-14-000049_elfman8-kfinal.htm,28672,aef7ac66999da62c2fc6557c86c062740e3ede300b84f15fe622cf6d9b9bfb16
Data/edgar/item5_02_text/101830/0000101830-14-000064_form8-k20141003.htm,18439,d48d03f9ede46f717a023718b6cb4bddd49509386389b1fed1d3c07ff1557b7c
Data/edgar/item5_02_text/101830/0000101830-14-000066_form8-ka20141003.htm,16740,8880c2ad4c40bfd34f4ba9153107dd05d2f472f788276430820455bef6c55d6f
Data/edgar/item5_02_text/101830/0000101830-14-000079_form8k20141105.htm,28370,60cad058da82fce68000bead87e989252291de3acaefb9b477c1fb67c373bf13
Data/edgar/item5_02_text/101830/0000101830-14-000081_a8-k20141105.htm,26589,bf5f8b1d7c4bece1cda5205f197eb91102810fbb60717aa8b725569af215e9c7
Data/edgar/item5_02_text/101830/0000101830-15-000024_a8-k20150810.htm,52731,6ff212e58b54f36eb361942968e871f7ee76efbd28cdd6881187e853b00d41aa
Data/edgar/item5_02_text/101830/0000101830-15-000025_a8-k20150807.htm,26240,ab36d557c5614920cb67c5b7083988b620a0c89b5aa5f523d73784f0375d40e5
Data/edgar/item5_02_text/101830/0000101830-15-000030_schwartzform8-k.htm,16026,12318aa743b7454e646c17be1fed8e0bbe8d8b5ad5e7d10ac660c3dfeb619981
Data/edgar/item5_02_text/101830/0000101830-15-000043_form8-k20151106.htm,22704,544c154b6beed4c42763e4490628ba4c9ee05c7d37095fc89eaaa526c473ae34
Data/edgar/item5_02_text/101830/0000101830-16-000056_a8-k20160225.htm,14807,efc42743163ce10be960ca509892544236508393f375528159a9ab98c8e4521e
Data/edgar/item5_02_text/101830/0000101830-16-000063_a8-k20160503.htm,14662,4055811450a4880d2368ff9135060ec19fbac5a35650db59c0405ca257476a98
Data/edgar/item5_02_text/101830/0000101830-16-000070_form8-k20160622.htm,15067,79574724cbcec2aa59618a08e19526ae79e01782053411387f9b543e2d002877
Data/edgar/item5_02_text/101830/0000101830-16-000092_form8-k20161101.htm,55896,c3c2411c36762ae297d7b92683bd1c9ca2dbc7c370f775f7583eded2903208e7
Data/edgar/item5_02_text/101830/0000101830-16-000094_form8-k20161201.htm,28779,53bc92f851e47ce66313c7f0ced1b6adc13bc2d09c7cf46ecd89325748f5d110
Data/edgar/item5_02_text/101830/0000101830-16-000096_form8-ka20161208.htm,22980,622c786189d3600e5c88434a3cb0a268171405e89c81db98da0fc1a082058518
Data/edgar/item5_02_text/101830/0000101830-17-000003_form8-k20170118.htm,48057,c779c4de2ef6643ea06528aa01ebdc92437234b92c1ef2aeb338d642a2de22c4
Data/edgar/item5_02_text/101830/0000101830-18-000003_form8-k20180102.htm,94994,53236bd9a529895b489e7f66f4e4e0b824905da643ebfa7b6ff8da9b5baae713
Data/edgar/item5_02_text/101830/0000101830-18-000005_form8-k20180116.htm,24949,b7ecb044614f04398ac33b135ebeaa86a34f58de1902f082634ef505a572ea4d
Data/edgar/item5_02_text/101830/0000101830-18-000021_form8-k20180501.htm,25531,49e509e74b5046daf7c1ead80c5b434b66e838b77e71032cc4d776fd252e9566
Data/edgar/item5_02_text/101830/0000101830-18-000027_form8-k20180523.htm,27635,344dd6fe49560ad4bbd0def40ddad01bb7c39a4dd0e2e59ecae9068dd0e6d89d
Data/edgar/item5_02_text/101830/0000101830-18-000029_form8-k20180629.htm,62535,a58cff9e960a2fb53b985f541141749720c6e7da28e9a70edb370be51bd2ef36
Data/edgar/item5_02_text/101830/0000101830-18-000057_form8-k20181203.htm,24680,e4827bea6b478d671077457f6e003ac07646686ffd2c43483942a1336ac49579
Data/edgar/item5_02_text/101830/0000101830-19-000017_form8-xk20190516.htm,38320,f35365d9ce9b821dbbea154283613f74071b197647174695257d747d612b197a
Data/edgar/item5_02_text/101830/0000950123-08-016627_y72960e8vk.htm,11978,5c0abd26524ebc5a88ad9f32f6232328da1a9c50bae5df36ec98ae71d0c480d5
Data/edgar/item5_02_text/101830/0001193125-08-098764_d8k.htm,27078,0e2b26bee5fc2b46f03a0e1ca1a864a02adf0d105bdf620c82d3a93c17fdfa31
Data/edgar/item5_02_text/101830/0001193125-08-257043_d8k.htm,20764,9c343625790ab983201a9169595484277ba922f1391271a7a35d4d3805292b9d
Data/edgar/item5_02_text/101830/0001193125-08-260916_d8k.htm,21185,f606c5bbb49ade94da47d4d330d78919e3ef4ebe881a6d72d8e7416fc4c08de8
Data/edgar/item5_02_text/101830/0001193125-13-364138_d596894d8k.htm,16926,82b50cd65b54ee571f44b05d89d09841b456e7fc431e58d23d815cc5008b8c9f
Data/edgar/item5_02_text/101830/0001193125-13-372950_d598884d8k.htm,26107,caf0851456ba6d4c1ba0a78f9220093d58eb5bb93643aaf9e70abcba9e56c474
Data/edgar/item5_02_text/101830/0001193125-13-372972_d598899d8ka.htm,12870,75f1c5d598800bddc2dbcc82263e950552d0e8c1538ddfed845501cbf276905f
Data/edgar/item5_02_text/101830/0001193125-14-297076_d772298d8k.htm,36664,632dc7b29e159905d69a03ae46d29bc8ccf38270097d105c160f4c94c3ea0884
Data/edgar/item5_02_text/101830/0001193125-15-275046_d98547d8k.htm,26392,2e8ee8684ef754306dc70271b73592354a8f9d2e1b88952bc4bf612567f1800d
Data/edgar/item5_02_text/101830/0001193125-20-093630_d853508d8k.htm,112114,b949c7ad594b34dd4dcf138ebf3f7da10a5474e78975f4ada67d6db1410a7c2a
Data/edgar/item5_02_text/101830/exhibits/0001193125-14-297076_d772298dex991.htm,8195,e043c6cedbdb290c82f04a42738e6b976e1b4de3c9b4e24da5ac6366d150744d
Data/edgar/item5_02_text/1041061/0001041061-21-000003_yum-20210202.htm,39845,831e026b992d8c7487b1485b433365c65d499a3326ec10e3f9cefb568c610a29
Data/edgar/item5_02_text/1041061/0001041061-21-000048_yum-20210917.htm,36284,325a9b628f6d486fdc84243ed78a26308b92af93ada2a064e371f86837cfc61c
Data/edgar/item5_02_text/1041061/0001041061-23-000033_yum-20230627.htm,30045,b0907ef706cba301e249ff769a88f8dbb9292285cf52eedb1a42aecbce8c713a
Data/edgar/item5_02_text/1041061/0001041061-23-000035_yum-20230718.htm,29642,b9ad3045e13c6df9561b032f6fe1faab35e79ba1f985df28b198307362592528
Data/edgar/item5_02_text/1041061/0001041061-23-000043_yum-20230718.htm,29474,2ece78e1b3ae3f5264f4e742a36911a05017e4fea506f9b96315c1630382b1e1
Data/edgar/item5_02_text/1041061/0001104659-22-129816_tm2233338d1_8k.htm,25143,541a363b048b2e50b890c22f1321446a789d73582dacaa5615efc1ba94a65038
Data/edgar/item5_02_text/1048911/0000950123-09-012599_c86509e8vk.htm,15182,d8b32ca125ac5c3b7a85e9ffd909614758d89c588f41b95ff814cf6cd3c3521c
Data/edgar/item5_02_text/1048911/0000950123-09-044728_c90386e8vk.htm,6501,4f925306ffae61da929ae09cf96facb871a4d6d9c54fe61ef8f83b0dcb775dbd
Data/edgar/item5_02_text/1048911/0000950123-09-056728_c91825e8vk.htm,8824,aa173a277bf5ee632aec71251c6f3dcce448c19eea2e8357eaea47c0369ddf98
Data/edgar/item5_02_text/1048911/0000950123-10-058498_c02434e8vk.htm,17682,35feffa7f273eec2492bd8e9f4337f4defd36d4c10c821bd64102f439a2c48c2
Data/edgar/item5_02_text/1048911/0000950123-10-090493_c06437e8vk.htm,29438,5d21316ff4cad340a58fb4626cd4762105f10799ddd7042263deca08bddc6eee
Data/edgar/item5_02_text/1051470/0000950157-13-000209_form8k-a.htm,29859,a375a11183d2dd5a0d980af79f4edff590553fe4ca28901b1456d5c7ce961ff2
Data/edgar/item5_02_text/1051470/0001193125-12-078385_d306456d8k.htm,37661,ef20c9a7f8cfe8002111e13f72a5e0d0a4b0302b9d6c03311554a752bd9da266
Data/edgar/item5_02_text/1051470/0001193125-13-080108_d491261d8k.htm,36811,0069b3676501a2041232b6b374eccd8a9aa69b47ab128c264861aff651885de5
Data/edgar/item5_02_text/1051470/0001193125-14-062781_d681431d8k.htm,16507,51e30b8018b48aa45d5d00e77e506a1d87af8ffd604520d4d054172bf9e4cca1
Data/edgar/item5_02_text/1051470/0001193125-14-069855_d685453d8k.htm,32822,232ee93ed9922d07bfafc356cb8e4868cf85bb25ba7a2f4c75a2cb68a8964d1b
Data/edgar/item5_02_text/1058290/0001058290-18-000019_form8-kx20180605.htm,116126,d3cb28fe2b71fbfb86e866afbba1b54af316a007a9cdded68b0a1197e169af3f
Data/edgar/item5_02_text/1058290/0001058290-18-000021_form8-kx20180612.htm,27044,97d2f7d563892011206e846472d5864eab3bccd7c37e1e007f31672989b272b3
Data/edgar/item5_02_text/1058290/0001058290-18-000044_a8-kx10302018.htm,22287,38380ca04a2433650ba26911ad52db5c11e91866ba1b942e756a14d682accb16
Data/edgar/item5_02_text/1058290/0001058290-19-000006_earningsrelease123118.htm,59562,801a6c14ff3dfe6aabffd744d28bb4b653f0792c3085122c88f7541997dd9590
Data/edgar/item5_02_text/1058290/0001058290-19-000021_form8-kx20190716.htm,32975,bc8897341a761231ea2ab84a61422e3d7ac15c851286ffe58463682f4a481384
Data/edgar/item5_02_text/1058290/0001058290-19-000028_form8-kx20190917.htm,26139,9319aae935e543e82bd0b47b653d46f7e79e4bf8170f0b0c76738de1a9ad3b55
Data/edgar/item5_02_text/1058290/0001058290-19-000030_form8-kax20190916.htm,43866,02508cd4c46cdaf07b5e15924bcc2ee553dba00a3a7eb2746f8e659d9c7d5341
Data/edgar/item5_02_text/1058290/0001058290-19-000038_form8-kx20191202.htm,42623,ebcb98657a95789342091e106d7185f27b4344c651b4336c64a1471137a9b0a3
Data/edgar/item5_02_text/1058290/0001058290-20-000004_earningsrelease123119.htm,57410,71f28b8820e27084a9b6ba8003bfab89df4f23317e28aec02253fc0abfd3d495
Data/edgar/item5_02_text/1058290/0001058290-20-000013_ctsh-20200305.htm,50672,2929359539d09299450d6613b96a62242b9e0fcd9706b555d9a12c7bc94fec32
Data/edgar/item5_02_text/1058290/0001206774-20-002232_ctsh3788061-8k.htm,33688,82b3228ba2f303779c8c0ec765bc4751b6ab95fd4d8c870b11621a098cf96428
Data/edgar/item5_02_text/1058290/exhibits/0001058290-19-000006_exhibit991123118.htm,478839,61a8cad37f3b29b33cc3761d7cd59dd54106764543a7cabb6218a7ebedb84c27
Data/edgar/item5_02_text/1058290/exhibits/0001058290-19-000006_exhibit992123118.htm,28253,303b279f1795a978b8ea1e346206a8ebd0ae254450d57db658c30f1af21cd0a5
Data/edgar/item5_02_text/1060391/0001060391-12-000012_a8-kboucherxops.htm,63027,eed2abbeff8ef6b7381892ffe6576fbe6dc9d77798d4d8e8f60c250c901aaeda
Data/edgar/item5_02_text/1060391/0001060391-12-000023_culpepper8-k.htm,71692,3cc29dabbd7f6e72e1e949f52001b4766bbaed562c8dfa64d81d3a1a4bab3cd1
Data/edgar/item5_02_text/1060391/0001060391-13-000021_a8-kgoebelcao.htm,59734,5b4f3f2e21edb3ace96108804a0eb0313c738e9e8c15593017af476ac1b47545
Data/edgar/item5_02_text/1060391/0001060391-13-000035_form8-knewboardmembers8x23.htm,32003,17ce98a782dbe65cdbfd10d445aa5abd4480295d579498d537f6d173f03aaa6d
Data/edgar/item5_02_text/1060391/0001060391-13-000038_a8-kcooretirementannouncme.htm,34313,9cb39cc3f30acf29c9767058c0666c614c69f563701f125250b8399c576a1d98
Data/edgar/item5_02_text/1060391/0001060391-14-000007_a8-kwickhamresignation2x11.htm,26278,1c49c5b489a0ac0ea8b25236f514c3510567b04f8c6e7dab9a44c02f28cc947c
Data/edgar/item5_02_text/1060391/0001060391-17-000013_form8-knewboardmember2x16x.htm,23323,5a9585eb2affc91bec10906e63723e0b43ec8a09e409605f1536857d6f46d35a
Data/edgar/item5_02_text/1060391/0001060391-17-000039_form8-knewboardmember7x31x.htm,34154,3b2c853a3c31b47b98635884058c6905bf61f2aed35f1d5e34cb5d10da3c2ac2
Data/edgar/item5_02_text/1060391/0001060391-20-000039_rsg-20200520.htm,49875,de2ce4010ad85a1d8323428e95a5b0fa6fdde71f2139a80affb1fba164d55510
Data/edgar/item5_02_text/1060391/0001060391-20-000042_rsg-20200520.htm,44000,7eebfb582e8765c03662b28953611cf655a18bd81d3425fccd695b22caed7468
Data/edgar/item5_02_text/1060391/0001060391-20-000048_rsg-20200728.htm,63120,907a0d0cebac493ea9308d7ea9dd6538a9c5613551c3cac678115cd88b7ce7ba
Data/edgar/item5_02_text/1060391/0001060391-21-000005_rsg-20210211.htm,34759,0e50a0c0f93fe47b8dd3df89e2f20dcb15358f25af1f3cdc15eb60739f348b7e
Data/edgar/item5_02_text/1060391/0001060391-21-000027_rsg-20210625.htm,34487,8a9425a3e854c6229db11e2c7f5d6eadf584d87ad3be7bdfed386ced297ceecb
Data/edgar/item5_02_text/1060391/0001193125-11-326028_d263609d8k.htm,14733,2763c6ba44874b6c9eb4903dabd27c641415e7a0f286a1b0e8054d10d27a95de
Data/edgar/item5_02_text/1060391/0001193125-11-350759_d273136d8k.htm,18845,8145a69aa1eaf76302bcfd9bd9fcf80e86314ab131c7b053f291ffb68ec96df2
Data/edgar/item5_02_text/1060391/0001193125-12-144048_d328277d8k.htm,16648,046363138833e3b1a55012bd5ed32bab2ed2dabec55ca284f8776b69af60f49c
Data/edgar/item5_02_text/1060391/0001193125-12-186198_d341816d8k.htm,14436,70b17e47885b500406a62e622a3ba9810cf4e6c21aa703ab002e87cf5a4552ff
Data/edgar/item5_02_text/1060391/0001193125-12-282327_d371544d8k.htm,19021,6966df1b262ed0320b82e32f23cb50920eb7e9d04fa09481a6b6c115c222f85f
Data/edgar/item5_02_text/1060391/0001193125-17-363416_d502515d8k.htm,19940,c52a34f0f138cbece931ca188835df062bdf43e6ccf74b0d8d27bd81f9fc6ade
Data/edgar/item5_02_text/1060391/0001193125-18-036970_d442262d8ka.htm,17346,dfb79d5f369eee272e80c9483828e2e386dc93e313e290479682bcff6a691170
Data/edgar/item5_02_text/1060391/0001193125-18-219719_d521065d8k.htm,18846,ea65ded1891d256251d46f920663443a5f44d95d57398deb30317dafeb30b2b0
Data/edgar/item5_02_text/1060391/0001193125-18-288678_d625853d8k.htm,19738,8b0c0f06883a428ba431ef70f0ce9a15d76a25f40354b7e3f3f95e82fdcbeebe
Data/edgar/item5_02_text/1060391/0001193125-19-133178_d739771d8k.htm,23528,408bc5608e4a9fcf58570029af0579123192d1aa31f2147f1cd37de5118ed57c
Data/edgar/item5_02_text/1060391/0001193125-20-060522_d895651d8k.htm,26644,d20aab8faaad2e1ffce9e3b7df50b94b70df655a5a6429cd130c524607c286ea
Data/edgar/item5_02_text/1060391/0001193125-21-095518_d103941d8k.htm,33720,1c6f459a78b768f03171e3a9ec5906ad6022749762ca883e901af2e63b084d37
Data/edgar/item5_02_text/1060391/0001193125-21-100584_d163151d8k.htm,35509,6bf4c99c765c6b68847af4ece96bbc20b549a855d1c1ce6209d9df4b30afcfef
Data/edgar/item5_02_text/1060391/exhibits/0001060391-20-000039_exhibit991cfotransitio.htm,11230,d7aa313ba80ba9a102cf2f74d091df10c449d187e4a4b506807311f019c7e39f
Data/edgar/item5_02_text/1060391/exhibits/0001193125-21-100584_d163151dex991.htm,11847,dabf1b441d031f5ce6e5514703d863b00aeca3384cd2f2866051c61946144d9d
Data/edgar/item5_02_text/1091667/0001091667-07-000050_body.htm,36117,d6e73b9e4e50756ceb75026715249587ab8a30c47e9c6ceca3bd38c45049ed32
Data/edgar/item5_02_text/1091667/0001091667-07-000222_body.htm,33051,9fddde5e4a1e746f618d94a90ea74e62b2a535ac2d89df975cc19ba08cc08358
Data/edgar/item5_02_text/1091667/0001091667-07-000230_body.htm,33349,a4ebfd01bfb731f2d5cc8adb7f9cf061d7b92962c6d994a777f1679e268f1584
Data/edgar/item5_02_text/1091667/0001091667-08-000034_body.htm,35485,71dfa4ea53c4c6abb40991c4805f66721a9d0e1acefb96e0f40ac9354ebde719
Data/edgar/item5_02_text/1091667/0001091667-08-000035_body.htm,28694,bbf0995ef76b845cb870f703681107e5467167caa7b5ab6c7d647c5077dab903
Data/edgar/item5_02_text/1091667/0001091667-08-000129_body.htm,36615,d2c451acbd62b6d942ed219ab74f7466bed2b4ee180abdbaf3faad15fe8cf974
Data/edgar/item5_02_text/1091667/0001091667-08-000143_body.htm,25481,f527c6825c2b4521591755dbc5dcdade4e446df646748d0d27277f91904bed7c
Data/edgar/item5_02_text/1091667/0001091667-08-000171_body.htm,37333,c3cb6242a704d0cc1eb6ee9d5c9ef0db5d38ba0af6c8f517082026432974f212
Data/edgar/item5_02_text/1091667/0001091667-08-000197_body.htm,32467,e149287463f56ba57a6889fa74a5a674be4e54c69462c966268112f5a2c5ef31
Data/edgar/item5_02_text/1091667/0001091667-08-000201_body.htm,35808,d524c2dda8b6c20c2d224730e01d0f94838d01043e2e8d440374ec0745f6b5e7
Data/edgar/item5_02_text/1091667/0001091667-09-000003_body.htm,26186,564ce337ff4bdbdca35411d4867441321da67cff65364bd3aaa5b254705d28e0
Data/edgar/item5_02_text/1091667/0001091667-11-000079_body.htm,85712,b0e8c6c9a8f11496a5746bc7fe80c86f53b8167cd22d51f3aed4e42a6578b7c7
Data/edgar/item5_02_text/1091667/0001091667-11-000116_body.htm,36204,5ed08c7e4a293d28d0c622fe4255cbc18ab5c45f7a200df1d56317424687604b
Data/edgar/item5_02_text/1091667/0001091667-11-000130_body.htm,45021,63204ef569caf92064a994323f1be3ad3f1bcb7429130c7ba86638c4a96a48ac
Data/edgar/item5_02_text/1091667/0001091667-11-000162_body.htm,73068,0a6dd442a7c415cc7a4915c9a4f8fac2aeab4a7086e1d79065997b2d4d30b71d
Data/edgar/item5_02_text/1091667/0001091667-12-000008_body.htm,39348,6e26f42dde3c5fa963b0c62be4d22d2831afb73b2dd7928a31254725e07f5ebe
Data/edgar/item5_02_text/1091667/0001091667-12-000014_body.htm,26609,48dd5c8cdb681a9dc9262975958e34196958c05cb97a82dc9805081ee06948c0
Data/edgar/item5_02_text/1091667/0001091667-12-000050_chtr51128-k.htm,72012,a7cccd30042b05edee6408e0e46457d32892b003a47c87c84a19d3c9feac33d7
Data/edgar/item5_02_text/1091667/0001091667-12-000100_chtr68128-k.htm,27129,34817253bc48464a513cd7a946e2d6b02e8b62d9bf95f4c765a24503dfadd33e
Data/edgar/item5_02_text/1091667/0001091667-12-000109_chtr83128-k.htm,26013,3d7a6a159e6a5453e2ebb1da57b7a9377ff0ccbe54eaa4eb22b83b417aaa27fc
Data/edgar/item5_02_text/1091667/0001091667-12-000122_chtr815128-k.htm,31517,ec2fdd986615937f5c8c1d64816df7427873d856154885a765dff165935a3dc4
Data/edgar/item5_02_text/1091667/0001091667-13-000058_chtr51138-k.htm,21090,4f14988b49b0b62160c01b51f9afe53018ddd2d7b7307d52b3e3eec21981ddc8
Data/edgar/item5_02_text/1091667/0001091667-13-000176_chtr118138-k.htm,29211,ff74f6e969e9634d3faf83b539edb3b58981cf62e1508c8a68a6c4e4c44d0223
Data/edgar/item5_02_text/1091667/0001091667-14-000060_chtr11520148-k.htm,38505,ee57376af55bd56c17dfae11c31c00d310d2330e406e31dd7262664e4bd46612
Data/edgar/item5_02_text/1091667/0001091667-14-000139_chtr59148k.htm,54415,353777e805e2b70b52b3a23c43dfe996ad219d9240211f061c261fbe453f93e5
Data/edgar/item5_02_text/1091667/0001091667-15-000051_chtr313158k.htm,35674,24c7c0dd9b04c89877d13ff5e499aa4a3ecb2bbaad47c5a12aaf3fbf171afb35
Data/edgar/item5_02_text/1091667/0001091667-20-000215_chtr-20201223.htm,62402,1fd036aac9d863ba8c1f397bde1965954e7ebfaccf835e40960f32a09f215ee0
