org_name,reported_date,breach_date,end_breach_date,incident_details,information_affected,organization_type,total_affected,breach_type,Map,cik,sic,naics,nvd_vendor,total_cves,cves_1yr_before,cves_2yr_before,cves_5yr_before,has_stock_data,fcc_category,fcc_reportable,car_5d,car_30d,bhar_5d,bhar_30d,has_crsp_data,firm_size_log,roa,leverage,sales_q,assets,disclosure_delay_days,immediate_disclosure,delayed_disclosure,return_volatility_pre,return_volatility_post,volume_volatility_pre,volume_volatility_post,volatility_change,has_complete_data,large_firm,breach_severity,prior_breaches_total,prior_breaches_1yr,prior_breaches_3yr,prior_breaches_5yr,days_since_last_breach,is_repeat_offender,is_first_breach,pii_breach,health_breach,financial_breach,ip_breach,ransomware,nation_state,insider_threat,ddos_attack,phishing,malware,severity_score,records_severity,records_affected_numeric,combined_severity_score,high_severity_breach,num_breach_types,complex_breach,media_coverage_count,major_outlet_coverage,high_media_coverage,major_outlet_flag,has_media_coverage,executive_change_30d,executive_change_90d,executive_change_180d,num_changes_180d,days_to_first_change,enforcement_type,penalty_amount_usd,enforcement_within_1yr,enforcement_within_2yr,has_enforcement,enforcement_within_365d,cpni_breach,breach_year,sic_3digit,hhi_industry_year,leverage_std,roa_std,governance_weakness_score,weak_governance,strong_governance,vendor_mean_cvss,vendor_max_cvss,vendor_high_severity_pct,has_high_complexity,complexity_category,total_affected_log,resolved_cik,resolution_source,resolution_confidence,permno,car_60d,car_90d,volatility_30d,abnormal_volume_30d,volatility_60d,volatility_90d,org_name_original,permno_original
"Aero Charter, Inc.",2021-03-01,2020-12-06,2020-12-07 00:00:00,"The New Hampshire Department of Justice reported on March 1, 2021, that Aero Charter, Inc. experienced a data breach involving its vendor, Avianis Systems, LLC, on December 6, 2020. The breach potentially exposed personally identifiable information of one New Hampshire resident, including passport and driverâ€™s license information.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Passport information"""",""""State-issued identification card information"""",""""Federal pilot license information"""",""""Driver's license information"""",""""Payment card information""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Passport information"""",""""Driver's license information"""",""""State-issued identification card information"""",""""Payment card information""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,HACK,CHTR,1091667,4833,511210,"Aero Charter, Inc.",0,0,0,0,False,Non-FCC,False,-2.2387,-6.7081944576919845,-2.3008,,True,11.73438726292968,0.0056452116260844,0.7662022428273217,12257.0,144193.0,85,0,1,34.6513,25.621,437194.49,1718444.95,-9.0303,False,1,Small,0,0,0,0,,0,1,1,0,1,0,1,0,0,0,0,0,9,1,1,10,1,3,1,0,0,0,0,0,1.0,1.0,1.0,11.0,-2.0,,,0,0,0,0,1,2020,483,2500.0,0.0527990464980624,-0.1009547815705475,0.076876914034305,0,0,,,,0,Low,0.6931471805599453,1091667.0,Dataset Current Assignment,MEDIUM,12308.0,-14.120566351808606,-12.017425401599612,25.62098091702846,,36.016652589447105,31.89453267415829,,
AeroGrow International,2019-04-04,2018-10-29,2019-03-04 00:00:00,"The Oregon Department of Justice reported a data breach involving AeroGrow International on April 4, 2019. The breach occurred on October 29, 2018, and was discovered on March 4, 2019, affecting a total of 27,488 individuals.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,27488,HACK,AIG,5272,6200,511210,,0,0,0,0,False,Non-FCC,False,4.5613,7.036232256516328,4.651,,True,10.75999981930227,-0.0024937606465158,0.8819613358158698,11507.0,504860.0,157,0,1,27.0123,27.9912,2894972.94,3852643.98,0.9789,False,1,Medium,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,3,27488,9,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2018,620,1111.111111111111,0.4947482208132067,-0.3398849564565448,0.4173165886348757,1,0,,,,0,Low,10.221541203633324,5272.0,Dataset Current Assignment,MEDIUM,66800.0,3.248100242954444,7.179891583797637,26.75318439864683,,34.705041593182635,31.583948993766096,,
"AeroGrow International, Inc.",2019-04-05,2019-03-04,2019-03-04 00:00:00,"The Maine Attorney General's Office reported a data breach involving AeroGrow International, Inc. on April 5, 2019. The breach occurred between March 4, 2019, and October 29, 2019, affecting a total of 27,488 individuals, including 154 residents of Colorado. Identity theft protection services were offered for one year through Experian Identity Works Plus.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,27488,HACK,AIG,5272,6200,511210,"AeroGrow International, Inc.",0,0,0,0,False,Non-FCC,False,-0.0703,-0.9690111575422876,-0.0979,,True,10.43860748587306,-0.0012642687567075,0.8835145045367329,12578.0,491984.0,32,0,1,36.7349,18.9828,4233349.01,1542892.27,-17.7522,False,0,Medium,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,3,27488,9,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2019,620,2500.0,0.5006779634885873,-0.3037916141506909,0.4022347888196391,1,0,,,,0,Low,10.221541203633324,5272.0,Dataset Current Assignment,MEDIUM,66800.0,3.916048164594677,19.719741581192974,19.333254872228466,,18.942219387684297,22.50009684814482,,
"AGE Industries, Ltd.",2020-10-29,2020-06-01,2020-07,"On October 29, 2020, the Maine Office of the Attorney General reported that AGE Industries, Ltd. experienced a data breach involving unauthorized access to an employee email account between June 19 and July 2, 2020, potentially compromising the Social Security number of one resident. The total number of affected individuals is reported as 698, but only one resident was affected in Maine, and identity theft protection services were offered, including credit monitoring and fraud consultation.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,698,HACK,CF,1324404,1000,511210,"AGE Industries, Ltd.",0,0,0,0,False,Non-FCC,False,5.1817,-5.853633108099421,5.518,,True,8.668243939989024,0.0054657985692468,0.5657101519170484,971.0,12441.0,150,0,1,56.1837,52.4771,983321.03,658845.38,-3.7067,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,698,9,1,3,1,0,0,0,0,0,0.0,1.0,1.0,9.0,-26.0,,,0,0,0,0,0,2020,100,2000.0,-0.7126467750520252,-0.1062216864832662,-0.3032125442843795,0,0,,,,0,Low,6.54965074223381,1324404.0,Dataset Current Assignment,MEDIUM,90829.0,-1.651242276458409,-1.8890447428163928,53.63333047106232,,50.34644267365036,45.21174171198194,,
Aladdin Capital,2021-09-27,2020-11-18,2020-11-23 00:00:00,"The Maryland Office of the Attorney General reported on September 27, 2021, that Aladdin Capital experienced a data breach involving unauthorized access to email accounts discovered on November 24, 2020. The breach potentially affected the personal information of 7 Maryland residents, including names, addresses, Social Security numbers, and financial information.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""name"""",""""address"""",""""driver's license or state identification number"""",""""Social Security number"""",""""date of birth"""",""""electronic signature"""",""""business's tax identification number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""driver's license or state identification number"""",""""business's tax identification number""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""electronic signature"""",""""financial information""""]}}}",BSO,2318,HACK,COF,927628,6200,511210,Aladdin Capital,0,0,0,0,False,Non-FCC,False,1.0946,0.979293324289432,0.8718,,True,10.40027150444187,0.0057030029652771,0.8615161075464051,8005.0,421883.0,313,0,1,51.4773,38.4056,1991313.99,861445.18,-13.0717,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,2,2318,10,1,3,1,0,0,0,0,0,1.0,1.0,1.0,28.0,-27.0,,,0,0,0,0,0,2020,620,972.2222222222224,0.4166917025812569,-0.0992582412313339,0.2579749719062953,0,0,,,,0,Low,7.7488913372555315,1102487.0,SEC name: ALADDIN CAPITAL LLC,,81055.0,22.89809697780023,26.360443454457048,38.13891740461442,,36.777904016540674,36.89169801721911,,
"Allied-Locke Industries, Inc.",2022-09-06,2021-11-08,2021-11-14 00:00:00,"The New Hampshire Attorney General's Office reported a data breach involving Allied-Locke Industries, Inc. on September 6, 2022. The breach occurred between November 8, 2021, and November 14, 2021, potentially affecting the personal information of one New Hampshire resident, including name, address, Social Security number, and date of birth.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Address"""",""""Social Security number"""",""""Date of birth""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,HACK,CF,1324404,1000,511210,"Allied-Locke Industries, Inc.",0,0,0,0,False,Non-FCC,False,11.0571,-1.827356118737944,11.4599,,True,9.389019043178978,-0.0157232704402515,0.522862485126636,1362.0,11766.0,302,0,1,37.9822,40.6381,1237639.94,956196.65,2.6559,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,1,7,1,2,1,0,0,0,0,0,0.0,1.0,1.0,11.0,-26.0,,,0,0,0,0,0,2021,100,1562.5,-0.8762321182891786,-0.7282545174777234,-0.0739888004057275,0,0,,,,0,Low,0.6931471805599453,1324404.0,Dataset Current Assignment,MEDIUM,90829.0,14.22689388950328,27.76200904965087,36.49242119322861,,37.99339008966383,43.50332913770179,,
Alpha & Omega Semiconductor,2022-07-21,2022-02-22,2022-04-25 00:00:00,"The Oregon Department of Justice reported a data breach involving Alpha & Omega Semiconductor on July 21, 2022. The breach occurred between February 22, 2022, and April 25, 2022, affecting a total of 692 individuals. The breach was discovered on June 22, 2022, and notification letters were sent on July 19, 2022.","{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,692,HACK,ON,1097864,7370,511210,Alpha & Omega Semiconductor,0,0,0,0,False,Non-FCC,False,0.1443,3.891667424441336,-0.1954,,True,10.28785043868067,0.0442447537918138,0.5216704757947227,1846.1,9626.0,149,0,1,76.5286,65.7705,3207725.95,1750325.12,-10.758,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,692,7,1,2,1,0,0,0,0,0,0.0,1.0,1.0,6.0,-19.0,,,0,0,0,0,0,2022,737,1200.0,-0.8807830138293429,1.032185257648527,-0.9564841357389348,0,1,,,,0,Low,6.541029999189903,1387467.0,SEC name: ALPHA & OMEGA SEMICONDUCTOR LTD,,88182.0,-10.287812791286663,3.6975523257962606,66.33070159856733,,58.150576473874295,62.49599451480742,,
Altice USA,2024-02-29,2024-02-29,2024-02-29 00:00:00,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Altice USA on February 29, 2024. The breach affected 10 residents and involved the compromise of Social Security Numbers (SSNs).","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,383,HACK,ATUS,1702780,4841,517311,,0,0,0,0,False,Cable,True,-15.0058,-15.373509383956074,-14.9106,,True,,,,,,0,1,0,148.7174,68.9553,8312509.56,1548109.56,-79.7621,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,383,7,1,2,1,0,0,0,0,0,0.0,1.0,1.0,4.0,-15.0,,,0,0,0,0,1,2024,484,3888.888888888889,,,,0,0,,,,0,Low,5.950642552587727,1702780.0,"SEC name: ALTICE USA, INC.",,16753.0,-28.74671304628402,-15.12036424923574,70.74532946371946,,61.72905720780126,64.78767145596768,,
Altice USA,2024-03-01,2024-03-01,2024-03-01 00:00:00,"The Texas Attorney General reported on March 1, 2024, that Altice USA experienced a data breach affecting 426 individuals. The breach involved the compromise of names, Social Security numbers, health insurance information, and dates of birth, with notifications sent to consumers via U.S. Mail.","{
  """"Encryption Status"""": """"Unencrypted"""",
  """"Categories Affected"""": {
    """"Personal Identifiers"""": {
      """"Affected"""": """"Yes"""",
      """"Examples"""": [""""Name"""", """"Social Security Number"""", """"Date of Birth""""]
    },
    """"Protected Classification Characteristics"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Commercial Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Biometric Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Internet or Network Activity"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Geolocation Data"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Sensory Data"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Professional or Employment-Related Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Education Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Inferences Drawn from Personal Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Sensitive Personal Information"""": {
      """"Affected"""": """"Yes"""",
      """"Examples"""": [""""Social Security Number"""", """"Health Insurance Information""""]
    },
    """"Customer Records"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    }
  }
}",BSO,426,HACK,ATUS,1702780,4841,517311,,0,0,0,0,False,Cable,True,-7.4599,-14.829738965974371,-8.1521,,True,,,,,,0,1,0,146.0848,70.7453,8159774.35,1497754.76,-75.3395,False,0,Small,1,1,1,1,1.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,426,7,1,2,1,0,0,0,0,0,0.0,1.0,1.0,4.0,-16.0,,,0,0,0,0,1,2024,484,3888.888888888889,,,,0,0,,,,0,Low,6.056784013228625,1702780.0,"SEC name: ALTICE USA, INC.",,16753.0,-33.26650254635914,-14.273795226456098,72.60459758405908,,65.27541782967562,64.78130985901048,,
"Altice USA, Inc.",2020-02-06,2019-11-04,2020-02-01 00:00:00,"The Indiana Office of the Attorney General reported a data breach involving Altice USA, Inc on February 6, 2020. The breach occurred on November 4, 2019, affecting a total of 52,846 individuals, with 27 residents specifically impacted.","{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,52846,HACK,ATUS,1702780,4841,517311,Altice,0,0,0,0,False,Cable,True,-14.8658,-22.39531836349453,-15.362,,True,,,,,,94,0,1,20.8803,59.8108,1504964.92,10013643.17,38.9305,False,0,Medium,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,3,52846,9,1,2,1,0,0,0,0,0,1.0,1.0,1.0,9.0,-28.0,,,0,0,0,0,1,2019,484,3750.0,,,,0,0,,,,0,Low,10.875156225259598,1702780.0,"SEC name: ALTICE USA, INC.",,16753.0,-17.0360618423686,-18.242003374821596,61.00892086982034,,47.68560796837359,42.54958678789025,,
"Altria Group, Inc.",2007-01-10,2006-12-01,2007-01-05 00:00:00,"On January 10, 2007, the New Hampshire Attorney General's Office was notified by Towers Perrin on behalf of Altria Group, Inc. about a data breach involving a stolen laptop containing personal information of approximately 17 New Hampshire residents. The breach was discovered on December 1, 2006, and the laptop was not encrypted, although it was password protected.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,17,PORT,MO,764180,2000,511210,"Altria Group, Inc.",0,0,0,0,False,Non-FCC,False,-0.0271,1.8305275596602224,-0.0276,,True,11.98551115501351,0.0266749552324664,0.5826088570129617,9413.0,107779.0,40,0,1,14.2723,6.4667,7242708.26,3217885.78,-7.8056,False,1,Small,0,0,0,0,,0,1,1,0,0,0,1,1,0,0,0,0,9,1,17,10,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2006,200,10000.0,-0.6481302988830832,0.5164008438560131,-0.5822655713695482,0,1,,,,0,Low,2.8903717578961645,764180.0,SEC name: ALTRIA GROUP INC,,13901.0,2.566761789787497,-0.1934333144997913,6.468116640552293,,9.408874154515246,12.314468395345571,,
Amadas Industries,2022-10-19,2022-04-05,2022-04-19 00:00:00,"On October 19, 2022, the Maryland Office of the Attorney General reported a data breach involving Amadas Industries. The breach, which occurred between April 5, 2022, and April 19, 2022, involved unauthorized access to computer systems, affecting approximately four Maryland residents and potentially compromising their names, Social Security numbers, and driver's license numbers.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,4,HACK,CF,1324404,1000,511210,Amadas Industries,0,0,0,0,False,Non-FCC,False,12.1548,6.210764330519347,12.2656,,True,9.97767430258679,0.0640690756058627,0.5100130605137135,2868.0,13782.0,197,0,1,54.1906,38.5526,2006797.11,748436.51,-15.638,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,4,9,1,3,1,0,0,0,0,0,1.0,1.0,1.0,6.0,9.0,,,0,0,0,0,0,2022,100,3750.0,-0.925289107692746,1.614154149958533,-1.269721628825639,0,1,,,,0,Low,1.6094379124341005,1324404.0,Dataset Current Assignment,MEDIUM,90829.0,2.8237652530121005,-0.9968474192270982,39.3203289455213,,50.66355773674543,52.576149496452814,,
