org_name,reported_date,breach_date,end_breach_date,incident_details,information_affected,organization_type,total_affected,breach_type,Map,cik,sic,naics,nvd_vendor,total_cves,cves_1yr_before,cves_2yr_before,cves_5yr_before,has_stock_data,fcc_category,fcc_reportable,car_5d,car_30d,bhar_5d,bhar_30d,has_crsp_data,firm_size_log,roa,leverage,sales_q,assets,disclosure_delay_days,immediate_disclosure,delayed_disclosure,return_volatility_pre,return_volatility_post,volume_volatility_pre,volume_volatility_post,volatility_change,has_complete_data,large_firm,breach_severity,prior_breaches_total,prior_breaches_1yr,prior_breaches_3yr,prior_breaches_5yr,days_since_last_breach,is_repeat_offender,is_first_breach,pii_breach,health_breach,financial_breach,ip_breach,ransomware,nation_state,insider_threat,ddos_attack,phishing,malware,severity_score,records_severity,records_affected_numeric,combined_severity_score,high_severity_breach,num_breach_types,complex_breach,media_coverage_count,major_outlet_coverage,high_media_coverage,major_outlet_flag,has_media_coverage,executive_change_30d,executive_change_90d,executive_change_180d,num_changes_180d,days_to_first_change,enforcement_type,penalty_amount_usd,enforcement_within_1yr,enforcement_within_2yr,has_enforcement,enforcement_within_365d,cpni_breach,breach_year,sic_3digit,hhi_industry_year,leverage_std,roa_std,governance_weakness_score,weak_governance,strong_governance
"ADF International, Inc.",2017-03-13,2017-03-10,2017-03-10 00:00:00,"The Montana Department of Justice reported a data breach involving ADF International on March 13, 2017. The breach occurred on March 10, 2017, affecting 307 residents, and involved the compromise of employee W-2 forms potentially resulting in identity theft.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Employee W-2 information""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Employee W-2 information""""]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,307,HACK,AIG,5272,6200,511210,"ADF International, Inc.",0,0,0,0,False,Non-FCC,False,-1.7061,-6.3528,-1.7105,-6.2847,True,11.08222553251146,-0.0061031902766404,0.8457484385787454,13037.0,498264.0,3,1,0,30.4428,11.766,6485877.34,2663019.73,-18.6768,False,1,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,307.0,9,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2017,620,3437.5,0.35649333629117963,-0.44584448351718375,0.4011689099041817,1,0
Adobe Systems Incorporated,2013-10-03,2013-09-11,2013-09-17 00:00:00,"The California Office of the Attorney General reported that Adobe Systems Incorporated experienced a data breach involving unauthorized access to customer order information between September 11 and September 17, 2013. The breach potentially exposed customer names, payment card expiration dates, and encrypted payment card numbers; however, the number of affected individuals is unknown.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Customer names""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Payment card expiration dates""""]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Encrypted payment card numbers""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,2900000,HACK,ADBE,796343,7372,541511,adobe,6662,148,350,720,False,Non-FCC,False,7.0757,6.4808,7.0711,6.3812,True,10.04140538253733,0.0081102926318496,0.3321619291322118,995.119,10234.156,22,0,0,14.8171,37.1222,761511.64,3192718.74,22.305,True,0,Massive,0,0,0,0,,0,1,1,0,1,0,1,0,1,0,0,0,11,5,2900000.0,16,1,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2013,737,1400.0000000000002,-1.6042954702671737,-0.028589104911538155,-0.7878531826778178,0,1
Adobe Systems Incorporated,2019-10-19,2019-10-19,2019-10-19 00:00:00,An unsecured Elasticsearch database belonging to Adobe Creative Cloud was accessible to anyone without any password or authentication ,,BSO,7500000,HACK,ADBE,796343,7372,541511,adobe,6662,387,740,1912,False,Non-FCC,False,-0.1173,8.1728,-0.1999,8.5564,True,11.83471727326836,0.0395296805565528,0.4892628128415627,2834.126,20054.88,0,1,0,22.9121,21.9699,1231221.95,1045472.02,-0.9422,True,1,Massive,2,0,0,0,2223.0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,7500000.0,5,0,0,0,0,0,0,0,0,0.0,1.0,1.0,6.0,54.0,,,0,0,0,0,0,2019,737,1718.75,-1.0045101398275524,0.8937681166424322,-0.9491391282349924,0,1
Adobe Systems Incorporated,2013-10-02,2013-09-17,2013-09-30 00:00:00,"On October 2, 2013, the Maine Office of the Attorney General reported a data breach involving Adobe Systems Incorp. Details regarding the breach date and number of residents affected are unknown, but the information compromised included names, payment card expiration dates, encrypted payment card numbers, and other information related to customer orders.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""names""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""payment card expiration dates"""",""""other info relating to customer orders""""]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[""""encrypted payment card numbers""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,153000000,HACK,ADBE,796343,7372,541511,adobe,6662,148,350,720,False,Non-FCC,False,6.6415,9.0534,6.4545,9.2766,True,10.04140538253733,0.0081102926318496,0.3321619291322118,995.119,10234.156,15,0,0,15.1298,37.2379,805583.9,3139450.15,22.1081,True,0,Massive,1,1,1,1,6.0,1,0,1,0,1,0,1,0,0,0,0,0,9,5,153000000.0,14,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2013,737,1400.0000000000002,-1.6042954702671737,-0.028589104911538155,-0.7878531826778178,0,1
"Advanced Mobile Notary, LLC",2025-05-20,2025-02-23,2025-04-15 00:00:00,"The New Hampshire Attorney General's Office reported a data breach involving Advanced Mobile Notary on May 20, 2025. The breach occurred on or around February 23, 2025, potentially affecting the personal information of three New Hampshire residents. Affected individuals are being offered complimentary credit monitoring services.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,3,HACK,TMUS,1283699,4833,511210,"Advanced Mobile Notary, LLC",0,0,0,0,False,Telecom,True,,,,,False,12.43973327162233,0.0143293195856466,0.7032182084745355,21872.0,208035.0,86,0,1,,,,,,False,1,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,3.0,7,1,2,1,0,0,0,0,0,1.0,1.0,1.0,14.0,-27.0,,,0,0,0,0,1,2025,483,5000.0,-0.1876636355998728,0.15397856431296153,-0.17082109995641717,0,0
"Aero Charter, Inc.",2021-03-01,2020-12-06,2020-12-07 00:00:00,"The New Hampshire Department of Justice reported on March 1, 2021, that Aero Charter, Inc. experienced a data breach involving its vendor, Avianis Systems, LLC, on December 6, 2020. The breach potentially exposed personally identifiable information of one New Hampshire resident, including passport and driverâ€™s license information.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Passport information"""",""""State-issued identification card information"""",""""Federal pilot license information"""",""""Driver's license information"""",""""Payment card information""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Passport information"""",""""Driver's license information"""",""""State-issued identification card information"""",""""Payment card information""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,HACK,CHTR,1091667,4833,511210,"Aero Charter, Inc.",0,0,0,0,False,Cable,True,-2.2387,-8.3018,-2.3008,-8.704,True,11.73438726292968,0.0056452116260844,0.7662022428273217,12257.0,144193.0,85,0,1,34.6513,25.621,437194.49,1718444.95,-9.0303,False,1,Small,0,0,0,0,,0,1,1,0,1,0,1,0,0,0,0,0,9,1,1.0,10,1,3,1,0,0,0,0,0,1.0,1.0,1.0,11.0,-2.0,,,0,0,0,0,1,2020,483,2222.2222222222226,0.05279904649806242,-0.10095478157054757,0.076876914034305,0,0
AeroGrow International,2019-04-04,2018-10-29,2019-03-04 00:00:00,"The Oregon Department of Justice reported a data breach involving AeroGrow International on April 4, 2019. The breach occurred on October 29, 2018, and was discovered on March 4, 2019, affecting a total of 27,488 individuals.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,27488,HACK,AIG,5272,6200,511210,,0,0,0,0,False,Non-FCC,False,4.5613,-6.7612,4.651,-6.9761,True,10.75999981930227,-0.0024937606465158,0.8819613358158698,11507.0,504860.0,157,0,1,27.0123,27.9912,2894972.94,3852643.98,0.9789,False,1,Medium,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,3,27488.0,9,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2018,620,1111.111111111111,0.4947482208132067,-0.3398849564565448,0.41731658863487575,1,0
"AeroGrow International, Inc.",2019-04-05,2019-03-04,2019-03-04 00:00:00,"The Maine Attorney General's Office reported a data breach involving AeroGrow International, Inc. on April 5, 2019. The breach occurred between March 4, 2019, and October 29, 2019, affecting a total of 27,488 individuals, including 154 residents of Colorado. Identity theft protection services were offered for one year through Experian Identity Works Plus.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,27488,HACK,AIG,5272,6200,511210,"AeroGrow International, Inc.",0,0,0,0,False,Non-FCC,False,-0.0703,3.3832,-0.0979,3.4072,True,10.43860748587306,-0.0012642687567075,0.8835145045367329,12578.0,491984.0,32,0,1,36.7349,18.9828,4233349.01,1542892.27,-17.7522,False,0,Medium,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,3,27488.0,9,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2019,620,2500.0,0.5006779634885873,-0.3037916141506909,0.4022347888196391,1,0
"AGE Industries, Ltd.",2020-10-29,2020-06-01,2020-07,"On October 29, 2020, the Maine Office of the Attorney General reported that AGE Industries, Ltd. experienced a data breach involving unauthorized access to an employee email account between June 19 and July 2, 2020, potentially compromising the Social Security number of one resident. The total number of affected individuals is reported as 698, but only one resident was affected in Maine, and identity theft protection services were offered, including credit monitoring and fraud consultation.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,698,HACK,CF,1324404,1000,511210,"AGE Industries, Ltd.",0,0,0,0,False,Non-FCC,False,5.1817,-3.1373,5.518,-4.6102,True,8.668243939989024,0.0054657985692468,0.5657101519170484,971.0,12441.0,150,0,1,56.1837,52.4771,983321.03,658845.38,-3.7067,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,698.0,9,1,3,1,0,0,0,0,0,0.0,1.0,1.0,9.0,-26.0,,,0,0,0,0,0,2020,100,2000.0000000000005,-0.7126467750520252,-0.10622168648326626,-0.3032125442843795,0,0
Aladdin Capital,2021-09-27,2020-11-18,2020-11-23 00:00:00,"The Maryland Office of the Attorney General reported on September 27, 2021, that Aladdin Capital experienced a data breach involving unauthorized access to email accounts discovered on November 24, 2020. The breach potentially affected the personal information of 7 Maryland residents, including names, addresses, Social Security numbers, and financial information.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""name"""",""""address"""",""""driver's license or state identification number"""",""""Social Security number"""",""""date of birth"""",""""electronic signature"""",""""business's tax identification number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""driver's license or state identification number"""",""""business's tax identification number""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""electronic signature"""",""""financial information""""]}}}",BSO,2318,HACK,COF,927628,6200,511210,Aladdin Capital,0,0,0,0,False,Non-FCC,False,1.0946,7.1244,0.8718,6.9538,True,10.40027150444187,0.0057030029652771,0.8615161075464051,8005.0,421883.0,313,0,1,51.4773,38.4056,1991313.99,861445.18,-13.0717,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,2,2318.0,10,1,3,1,0,0,0,0,0,1.0,1.0,1.0,28.0,-27.0,,,0,0,0,0,0,2020,620,1005.9171597633136,0.4166917025812569,-0.09925824123133391,0.25797497190629537,0,0
"Allied-Locke Industries, Inc.",2022-09-06,2021-11-08,2021-11-14 00:00:00,"The New Hampshire Attorney General's Office reported a data breach involving Allied-Locke Industries, Inc. on September 6, 2022. The breach occurred between November 8, 2021, and November 14, 2021, potentially affecting the personal information of one New Hampshire resident, including name, address, Social Security number, and date of birth.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Address"""",""""Social Security number"""",""""Date of birth""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,HACK,CF,1324404,1000,511210,"Allied-Locke Industries, Inc.",0,0,0,0,False,Non-FCC,False,11.0571,19.1937,11.4599,19.4375,True,9.389019043178978,-0.0157232704402515,0.522862485126636,1362.0,11766.0,302,0,1,37.9822,40.6381,1237639.94,956196.65,2.6559,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,1.0,7,1,2,1,0,0,0,0,0,0.0,1.0,1.0,11.0,-26.0,,,0,0,0,0,0,2021,100,1570.2479338842977,-0.8762321182891786,-0.7282545174777234,-0.07398880040572758,0,0
"Allied-Locke Industries, Inc.",2022-09-02,2021-11-08,2021-11-14 00:00:00,"The Maine Office of the Attorney General reported a data breach involving Allied-Locke Industries, Inc. on September 2, 2022. The breach occurred between November 8, 2021, and November 14, 2021, due to hacking, affecting one Maine resident and potentially exposing Social Security numbers. The company provided affected individuals with 12 months of credit monitoring and identity protection services.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Address"""",""""Social Security number"""",""""Date of birth""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,3220,HACK,CF,1324404,1000,511210,"Allied-Locke Industries, Inc.",0,0,0,0,False,Non-FCC,False,11.0571,19.1937,11.4599,19.4375,True,9.389019043178978,-0.0157232704402515,0.522862485126636,1362.0,11766.0,298,0,1,37.9822,40.6381,1237639.94,956196.65,2.6559,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,2,3220.0,8,1,2,1,0,0,0,0,0,0.0,1.0,1.0,11.0,-26.0,,,0,0,0,0,0,2021,100,1570.2479338842977,-0.8762321182891786,-0.7282545174777234,-0.07398880040572758,0,0
Alpha & Omega Semiconductor,2022-07-21,2022-02-22,2022-04-25 00:00:00,"The Oregon Department of Justice reported a data breach involving Alpha & Omega Semiconductor on July 21, 2022. The breach occurred between February 22, 2022, and April 25, 2022, affecting a total of 692 individuals. The breach was discovered on June 22, 2022, and notification letters were sent on July 19, 2022.","{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,692,HACK,ON,1097864,7370,511210,Alpha & Omega Semiconductor,0,0,0,0,False,Non-FCC,False,0.1443,-9.2281,-0.1954,-11.1294,True,10.28785043868067,0.0442447537918138,0.5216704757947227,1846.1,9626.0,149,0,1,76.5286,65.7705,3207725.95,1750325.12,-10.758,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,692.0,7,1,2,1,0,0,0,0,0,0.0,1.0,1.0,6.0,-19.0,,,0,0,0,0,0,2022,737,1200.0000000000002,-0.8807830138293429,1.0321852576485266,-0.9564841357389348,0,1
